driverID,url,givenName,familyName,dateOfBirth,nationality,natflag,,,,,,,
kovalainen,http://en.wikipedia.org/wiki/Heikki_Kovalainen,Heikki,Kovalainen,19/10/1981,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
kovalainen,http://en.wikipedia.org/wiki/Heikki_Kovalainen,Heikki,Kovalainen,19/10/1981,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
kubica,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,07/12/1984,Polish,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/1200px-Flag_of_Poland.svg.png,,,,,,,
kubica,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,07/12/1984,Polish,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/1200px-Flag_of_Poland.svg.png,,,,,,,
kubica,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,07/12/1984,Polish,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/1200px-Flag_of_Poland.svg.png,,,,,,,
kvyat,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,26/04/1994,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
kvyat,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,26/04/1994,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
kvyat,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,26/04/1994,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
kvyat,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,26/04/1994,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
kvyat,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,26/04/1994,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
kvyat,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,26/04/1994,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,29/06/1995,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,29/06/1995,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
latifi,http://en.wikipedia.org/wiki/Nicholas_Latifi,Nicholas,Latifi,29/06/1995,Canadian,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg,,,,,,,
leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,Charles,Leclerc,16/10/1997,Monegasque,https://cdn.britannica.com/50/2750-050-688E6E49/Flag-Monaco.jpg,,,,,,,
leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,Charles,Leclerc,16/10/1997,Monegasque,https://cdn.britannica.com/50/2750-050-688E6E49/Flag-Monaco.jpg,,,,,,,
leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,Charles,Leclerc,16/10/1997,Monegasque,https://cdn.britannica.com/50/2750-050-688E6E49/Flag-Monaco.jpg,,,,,,,
leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,Charles,Leclerc,16/10/1997,Monegasque,https://cdn.britannica.com/50/2750-050-688E6E49/Flag-Monaco.jpg,,,,,,,
leclerc,http://en.wikipedia.org/wiki/Charles_Leclerc,Charles,Leclerc,16/10/1997,Monegasque,https://cdn.britannica.com/50/2750-050-688E6E49/Flag-Monaco.jpg,,,,,,,
liuzzi,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,06/08/1980,Italian,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/255px-Flag_of_Italy.svg.png,,,,,,,
liuzzi,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,06/08/1980,Italian,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/255px-Flag_of_Italy.svg.png,,,,,,,
lotterer,http://en.wikipedia.org/wiki/Andr%C3%A9_Lotterer,André,Lotterer,19/11/1981,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
maldonado,http://en.wikipedia.org/wiki/Pastor_Maldonado,Pastor,Maldonado,09/03/1985,Venezuelan,https://cdn.britannica.com/04/4904-004-EBEFDE35/Flag-Venezuela.jpg,,,,,,,
maldonado,http://en.wikipedia.org/wiki/Pastor_Maldonado,Pastor,Maldonado,09/03/1985,Venezuelan,https://cdn.britannica.com/04/4904-004-EBEFDE35/Flag-Venezuela.jpg,,,,,,,
maldonado,http://en.wikipedia.org/wiki/Pastor_Maldonado,Pastor,Maldonado,09/03/1985,Venezuelan,https://cdn.britannica.com/04/4904-004-EBEFDE35/Flag-Venezuela.jpg,,,,,,,
maldonado,http://en.wikipedia.org/wiki/Pastor_Maldonado,Pastor,Maldonado,09/03/1985,Venezuelan,https://cdn.britannica.com/04/4904-004-EBEFDE35/Flag-Venezuela.jpg,,,,,,,
maldonado,http://en.wikipedia.org/wiki/Pastor_Maldonado,Pastor,Maldonado,09/03/1985,Venezuelan,https://cdn.britannica.com/04/4904-004-EBEFDE35/Flag-Venezuela.jpg,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,25/04/1981,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
max_verstappen,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,30/09/1997,Dutch,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,,,,,,,
mazepin,http://en.wikipedia.org/wiki/Nikita_Mazepin,Nikita,Mazepin,02/03/1999,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
merhi,http://en.wikipedia.org/wiki/Roberto_Merhi,Roberto,Merhi,22/03/1991,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,03/01/1969,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,03/01/1969,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,03/01/1969,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
mick_schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,Mick,Schumacher,22/03/1999,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
mick_schumacher,http://en.wikipedia.org/wiki/Mick_Schumacher,Mick,Schumacher,22/03/1999,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
nasr,http://en.wikipedia.org/wiki/Felipe_Nasr,Felipe,Nasr,21/08/1992,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
nasr,http://en.wikipedia.org/wiki/Felipe_Nasr,Felipe,Nasr,21/08/1992,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
norris,http://en.wikipedia.org/wiki/Lando_Norris,Lando,Norris,13/11/1999,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
norris,http://en.wikipedia.org/wiki/Lando_Norris,Lando,Norris,13/11/1999,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
norris,http://en.wikipedia.org/wiki/Lando_Norris,Lando,Norris,13/11/1999,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
norris,http://en.wikipedia.org/wiki/Lando_Norris,Lando,Norris,13/11/1999,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,17/09/1996,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,17/09/1996,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,17/09/1996,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,17/09/1996,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,17/09/1996,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
ocon,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,17/09/1996,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
perez,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,26/01/1990,Mexican,https://cdn.britannica.com/73/2573-004-29818847/Flag-Mexico.jpg,,,,,,,
petrov,http://en.wikipedia.org/wiki/Vitaly_Petrov,Vitaly,Petrov,08/09/1984,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
petrov,http://en.wikipedia.org/wiki/Vitaly_Petrov,Vitaly,Petrov,08/09/1984,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
petrov,http://en.wikipedia.org/wiki/Vitaly_Petrov,Vitaly,Petrov,08/09/1984,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
pic,http://en.wikipedia.org/wiki/Charles_Pic,Charles,Pic,15/02/1990,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
pic,http://en.wikipedia.org/wiki/Charles_Pic,Charles,Pic,15/02/1990,French,https://cdn.britannica.com/82/682-004-F0B47FCB/Flag-France.jpg,,,,,,,
pietro_fittipaldi,http://en.wikipedia.org/wiki/Pietro_Fittipaldi,Pietro,Fittipaldi,25/06/1996,Brazilian,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/640px-Flag_of_Brazil.svg.png,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,17/10/1979,Finnish,https://cdn.britannica.com/79/579-004-0EA4217C/Flag-Finland.jpg,,,,,,,
resta,http://en.wikipedia.org/wiki/Paul_di_Resta,Paul,di Resta,16/04/1986,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
resta,http://en.wikipedia.org/wiki/Paul_di_Resta,Paul,di Resta,16/04/1986,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
resta,http://en.wikipedia.org/wiki/Paul_di_Resta,Paul,di Resta,16/04/1986,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
resta,http://en.wikipedia.org/wiki/Paul_di_Resta,Paul,di Resta,16/04/1986,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
ricciardo,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,01/07/1989,Australian,https://cdn.britannica.com/78/6078-004-77AF7322/Flag-Australia.jpg,,,,,,,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,24/02/1971,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,24/02/1971,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,24/02/1971,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,27/06/1985,German,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/1200px-Flag_of_Germany.svg.png,,,,,,,
rossi,http://en.wikipedia.org/wiki/Alexander_Rossi_%28racing_driver%29,Alexander,Rossi,25/09/1991,American,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,,,,,,,
russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,George,Russell,15/02/1998,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,George,Russell,15/02/1998,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,George,Russell,15/02/1998,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
russell,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,George,Russell,15/02/1998,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sainz,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,01/09/1994,Spanish,https://cdn.britannica.com/36/4336-004-6BD81071/Flag-Spain.jpg,,,,,,,
sirotkin,http://en.wikipedia.org/wiki/Sergey_Sirotkin_(racing_driver),Sergey,Sirotkin,27/08/1995,Russian,https://cdn.britannica.com/42/3842-004-F47B77BC/Flag-Russia.jpg,,,,,,,
stevens,http://en.wikipedia.org/wiki/Will_Stevens,Will,Stevens,28/06/1991,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
stevens,http://en.wikipedia.org/wiki/Will_Stevens,Will,Stevens,28/06/1991,British,https://cdn.britannica.com/25/4825-004-F1975B92/Flag-United-Kingdom.jpg,,,,,,,
